Species,decimalLongitude,decimalLatitude
Vitellaria paradoxa C.F.Gaertn.,3.10469,11.52603
Vitellaria paradoxa C.F.Gaertn.,3.11642,11.53892
Vitellaria paradoxa C.F.Gaertn.,3.23146,11.53447
Vitellaria paradoxa C.F.Gaertn.,3.23688,11.53624
Vitellaria paradoxa C.F.Gaertn.,3.23526,11.53571
Vitellaria paradoxa C.F.Gaertn.,3.23052,11.53416
Vitellaria paradoxa C.F.Gaertn.,3.2346,11.5355
Vitellaria paradoxa C.F.Gaertn.,3.24602,11.80745
Vitellaria paradoxa C.F.Gaertn.,3.51082,11.80664
Vitellaria paradoxa C.F.Gaertn.,3.10507,11.94211
Vitellaria paradoxa C.F.Gaertn.,3.1105,11.94389
Vitellaria paradoxa C.F.Gaertn.,3.10432,11.94186
Vitellaria paradoxa C.F.Gaertn.,3.21386,9.80769
Vitellaria paradoxa C.F.Gaertn.,3.33136,9.85246
Vitellaria paradoxa C.F.Gaertn.,3.38825,9.86216
Vitellaria paradoxa C.F.Gaertn.,3.33686,9.92359
Vitellaria paradoxa C.F.Gaertn.,3.05563,9.93331
Vitellaria paradoxa C.F.Gaertn.,3.17461,9.9334
Vitellaria paradoxa C.F.Gaertn.,3.17721,9.93426
Vitellaria paradoxa C.F.Gaertn.,3.36541,9.93299
Vitellaria paradoxa C.F.Gaertn.,3.22169,9.96099
Vitellaria paradoxa C.F.Gaertn.,3.24755,9.96047
Vitellaria paradoxa C.F.Gaertn.,3.11468,9.9709
Vitellaria paradoxa C.F.Gaertn.,3.26879,9.99761
Vitellaria paradoxa C.F.Gaertn.,3.41308,9.9969
Vitellaria paradoxa C.F.Gaertn.,3.09788,10.06182
Vitellaria paradoxa C.F.Gaertn.,3.18318,10.06886
Vitellaria paradoxa C.F.Gaertn.,3.23993,10.06948
Vitellaria paradoxa C.F.Gaertn.,3.2398,10.06943
Vitellaria paradoxa C.F.Gaertn.,3.0579,10.08781
Vitellaria paradoxa C.F.Gaertn.,3.05634,10.0873
Vitellaria paradoxa C.F.Gaertn.,3.47895,10.11499
Vitellaria paradoxa C.F.Gaertn.,3.01337,10.24194
Vitellaria paradoxa C.F.Gaertn.,3.01638,10.24293
Vitellaria paradoxa C.F.Gaertn.,3.16539,10.24385
Vitellaria paradoxa C.F.Gaertn.,3.17839,10.25115
Vitellaria paradoxa C.F.Gaertn.,3.17459,10.24989
Vitellaria paradoxa C.F.Gaertn.,3.53637,10.29656
Vitellaria paradoxa C.F.Gaertn.,3.5726,10.32352
Vitellaria paradoxa C.F.Gaertn.,3.56604,10.32137
Vitellaria paradoxa C.F.Gaertn.,3.08524,10.34102
Vitellaria paradoxa C.F.Gaertn.,3.0163,10.35144
Vitellaria paradoxa C.F.Gaertn.,3.0108,10.34962
Vitellaria paradoxa C.F.Gaertn.,3.01565,10.35122
Vitellaria paradoxa C.F.Gaertn.,3.48707,10.38583
Vitellaria paradoxa C.F.Gaertn.,3.484,10.38483
Vitellaria paradoxa C.F.Gaertn.,3.52738,10.39605
Vitellaria paradoxa C.F.Gaertn.,3.14176,10.43199
Vitellaria paradoxa C.F.Gaertn.,3.2286,10.43045
Vitellaria paradoxa C.F.Gaertn.,3.57534,10.45698
Vitellaria paradoxa C.F.Gaertn.,3.50912,10.4684
Vitellaria paradoxa C.F.Gaertn.,3.04233,10.49568
Vitellaria paradoxa C.F.Gaertn.,3.37303,10.50507
Vitellaria paradoxa C.F.Gaertn.,3.51928,10.52295
Vitellaria paradoxa C.F.Gaertn.,3.23865,10.54829
Vitellaria paradoxa C.F.Gaertn.,3.22018,10.56029
Vitellaria paradoxa C.F.Gaertn.,3.21412,10.5583
Vitellaria paradoxa C.F.Gaertn.,3.15566,10.56618
Vitellaria paradoxa C.F.Gaertn.,3.82858,10.56701
Vitellaria paradoxa C.F.Gaertn.,3.82639,10.56629
Vitellaria paradoxa C.F.Gaertn.,3.27664,10.58489
Vitellaria paradoxa C.F.Gaertn.,3.56058,10.59374
Vitellaria paradoxa C.F.Gaertn.,3.05915,10.60372
Vitellaria paradoxa C.F.Gaertn.,3.06024,10.60408
Vitellaria paradoxa C.F.Gaertn.,3.05909,10.61275
Vitellaria paradoxa C.F.Gaertn.,3.03573,10.62313
Vitellaria paradoxa C.F.Gaertn.,3.03112,10.62162
Vitellaria paradoxa C.F.Gaertn.,3.35828,10.67501
Vitellaria paradoxa C.F.Gaertn.,3.62612,10.71162
Vitellaria paradoxa C.F.Gaertn.,3.62697,10.7119
Vitellaria paradoxa C.F.Gaertn.,3.08743,10.72156
Vitellaria paradoxa C.F.Gaertn.,3.19008,10.79453
Vitellaria paradoxa C.F.Gaertn.,3.01312,10.81164
Vitellaria paradoxa C.F.Gaertn.,3.01526,10.81234
Vitellaria paradoxa C.F.Gaertn.,3.016,10.81258
Vitellaria paradoxa C.F.Gaertn.,3.51079,10.81243
Vitellaria paradoxa C.F.Gaertn.,3.51043,10.81231
Vitellaria paradoxa C.F.Gaertn.,3.51191,10.81279
Vitellaria paradoxa C.F.Gaertn.,3.34521,10.83043
Vitellaria paradoxa C.F.Gaertn.,3.75311,10.90075
Vitellaria paradoxa C.F.Gaertn.,3.74571,10.91942
Vitellaria paradoxa C.F.Gaertn.,3.29549,10.93767
Vitellaria paradoxa C.F.Gaertn.,3.49812,10.99206
Vitellaria paradoxa C.F.Gaertn.,3.61662,10.99168
Vitellaria paradoxa C.F.Gaertn.,3.6197,10.99269
Vitellaria paradoxa C.F.Gaertn.,3.6197,10.99269
Vitellaria paradoxa C.F.Gaertn.,3.45119,11.01887
Vitellaria paradoxa C.F.Gaertn.,3.4519,11.0191
Vitellaria paradoxa C.F.Gaertn.,3.27999,11.02902
Vitellaria paradoxa C.F.Gaertn.,3.70997,11.0734
Vitellaria paradoxa C.F.Gaertn.,3.70884,11.07304
Vitellaria paradoxa C.F.Gaertn.,3.43323,11.18172
Vitellaria paradoxa C.F.Gaertn.,3.13466,11.19226
Vitellaria paradoxa C.F.Gaertn.,3.13098,11.19105
Vitellaria paradoxa C.F.Gaertn.,3.3049,11.19089
Vitellaria paradoxa C.F.Gaertn.,3.07971,11.2375
Vitellaria paradoxa C.F.Gaertn.,3.24357,11.27323
Vitellaria paradoxa C.F.Gaertn.,3.25381,11.27357
Vitellaria paradoxa C.F.Gaertn.,3.25185,11.27293
Vitellaria paradoxa C.F.Gaertn.,3.25015,11.27238
Vitellaria paradoxa C.F.Gaertn.,3.46273,11.36312
Vitellaria paradoxa C.F.Gaertn.,3.00335,11.37215
Vitellaria paradoxa C.F.Gaertn.,3.28957,11.46311
Vitellaria paradoxa C.F.Gaertn.,3.3238,11.57979
Vitellaria paradoxa C.F.Gaertn.,3.51715,10.31436
Vitellaria paradoxa C.F.Gaertn.,3.09749,10.99315
Vitellaria paradoxa C.F.Gaertn.,3.22257,9.63574
Vitellaria paradoxa C.F.Gaertn.,3.14312,9.66377
Vitellaria paradoxa C.F.Gaertn.,3.14118,9.66313
Vitellaria paradoxa C.F.Gaertn.,3.14312,9.66377
Vitellaria paradoxa C.F.Gaertn.,3.0969,9.22946
Vitellaria paradoxa C.F.Gaertn.,3.0934,9.21926
Vitellaria paradoxa C.F.Gaertn.,3.10548,9.22024
Vitellaria paradoxa C.F.Gaertn.,3.10679,9.22067
Vitellaria paradoxa C.F.Gaertn.,3.10177,9.21901
Vitellaria paradoxa C.F.Gaertn.,3.10017,9.50186
Vitellaria paradoxa C.F.Gaertn.,3.0996,9.50167
Vitellaria paradoxa C.F.Gaertn.,3.1022,9.49047
Vitellaria paradoxa C.F.Gaertn.,3.10002,9.48975
Vitellaria paradoxa C.F.Gaertn.,3.10647,9.50093
Vitellaria paradoxa C.F.Gaertn.,3.10174,9.49937
Vitellaria paradoxa C.F.Gaertn.,3.10352,9.49995
Vitellaria paradoxa C.F.Gaertn.,3.10469,9.76261
Vitellaria paradoxa C.F.Gaertn.,3.10013,9.90882
Vitellaria paradoxa C.F.Gaertn.,3.0951,9.90716
Vitellaria paradoxa C.F.Gaertn.,3.22888,9.89704
Vitellaria paradoxa C.F.Gaertn.,3.23449,9.89889
Vitellaria paradoxa C.F.Gaertn.,3.50701,9.89822
Vitellaria paradoxa C.F.Gaertn.,3.51755,10.03427
Vitellaria paradoxa C.F.Gaertn.,3.51528,10.03352
Vitellaria paradoxa C.F.Gaertn.,3.51469,10.04237
Vitellaria paradoxa C.F.Gaertn.,3.09912,10.17075
Vitellaria paradoxa C.F.Gaertn.,3.09361,10.16893
Vitellaria paradoxa C.F.Gaertn.,3.09734,10.17016
Vitellaria paradoxa C.F.Gaertn.,3.10419,10.16941
Vitellaria paradoxa C.F.Gaertn.,3.10518,10.17878
Vitellaria paradoxa C.F.Gaertn.,3.23258,10.16953
Vitellaria paradoxa C.F.Gaertn.,3.37043,10.17875
Vitellaria paradoxa C.F.Gaertn.,3.3716,10.17914
Vitellaria paradoxa C.F.Gaertn.,3.37085,10.16985
Vitellaria paradoxa C.F.Gaertn.,3.50835,10.17889
Vitellaria paradoxa C.F.Gaertn.,3.50591,10.17809
Vitellaria paradoxa C.F.Gaertn.,3.51046,10.17958
Vitellaria paradoxa C.F.Gaertn.,3.50576,10.169
Vitellaria paradoxa C.F.Gaertn.,3.50571,10.16898
Vitellaria paradoxa C.F.Gaertn.,3.50872,10.16997
Vitellaria paradoxa C.F.Gaertn.,3.51533,10.16913
Vitellaria paradoxa C.F.Gaertn.,3.51499,10.31365
Vitellaria paradoxa C.F.Gaertn.,3.51564,10.31386
Vitellaria paradoxa C.F.Gaertn.,3.5134,10.31312
Vitellaria paradoxa C.F.Gaertn.,3.09644,10.45021
Vitellaria paradoxa C.F.Gaertn.,3.24323,10.45033
Vitellaria paradoxa C.F.Gaertn.,3.2428,10.45019
Vitellaria paradoxa C.F.Gaertn.,3.37052,10.45
Vitellaria paradoxa C.F.Gaertn.,3.36797,10.44917
Vitellaria paradoxa C.F.Gaertn.,3.77702,10.4387
Vitellaria paradoxa C.F.Gaertn.,3.77593,10.43834
Vitellaria paradoxa C.F.Gaertn.,3.77966,10.43956
Vitellaria paradoxa C.F.Gaertn.,3.10084,10.57827
Vitellaria paradoxa C.F.Gaertn.,3.09669,10.57691
Vitellaria paradoxa C.F.Gaertn.,3.10795,10.5776
Vitellaria paradoxa C.F.Gaertn.,3.10304,10.58503
Vitellaria paradoxa C.F.Gaertn.,3.10068,10.58425
Vitellaria paradoxa C.F.Gaertn.,3.64243,10.57537
Vitellaria paradoxa C.F.Gaertn.,3.64276,10.57548
Vitellaria paradoxa C.F.Gaertn.,3.65453,10.57632
Vitellaria paradoxa C.F.Gaertn.,3.65601,10.57681
Vitellaria paradoxa C.F.Gaertn.,3.65324,10.5759
Vitellaria paradoxa C.F.Gaertn.,3.65653,10.57698
Vitellaria paradoxa C.F.Gaertn.,3.64992,10.57481
Vitellaria paradoxa C.F.Gaertn.,3.6539,10.57612
Vitellaria paradoxa C.F.Gaertn.,3.65231,10.5756
Vitellaria paradoxa C.F.Gaertn.,3.65799,10.57746
Vitellaria paradoxa C.F.Gaertn.,3.65052,10.57501
Vitellaria paradoxa C.F.Gaertn.,3.65159,10.57536
Vitellaria paradoxa C.F.Gaertn.,3.7935,10.57662
Vitellaria paradoxa C.F.Gaertn.,3.64687,10.72143
Vitellaria paradoxa C.F.Gaertn.,3.64468,10.72071
Vitellaria paradoxa C.F.Gaertn.,3.783,10.72077
Vitellaria paradoxa C.F.Gaertn.,3.78221,10.71148
Vitellaria paradoxa C.F.Gaertn.,3.24429,10.84852
Vitellaria paradoxa C.F.Gaertn.,3.24287,10.85709
Vitellaria paradoxa C.F.Gaertn.,3.24542,10.85793
Vitellaria paradoxa C.F.Gaertn.,3.37536,10.85841
Vitellaria paradoxa C.F.Gaertn.,3.50913,10.85708
Vitellaria paradoxa C.F.Gaertn.,3.51229,10.85811
Vitellaria paradoxa C.F.Gaertn.,3.50328,10.85516
Vitellaria paradoxa C.F.Gaertn.,3.51301,10.85835
Vitellaria paradoxa C.F.Gaertn.,3.6525,10.84678
Vitellaria paradoxa C.F.Gaertn.,3.23267,10.98334
Vitellaria paradoxa C.F.Gaertn.,3.51019,10.993
Vitellaria paradoxa C.F.Gaertn.,3.51349,11.12062
Vitellaria paradoxa C.F.Gaertn.,3.51467,11.12101
Vitellaria paradoxa C.F.Gaertn.,3.50936,11.11927
Vitellaria paradoxa C.F.Gaertn.,3.65823,11.12879
Vitellaria paradoxa C.F.Gaertn.,3.65444,11.12755
Vitellaria paradoxa C.F.Gaertn.,3.23644,11.26486
Vitellaria paradoxa C.F.Gaertn.,3.23495,11.26437
Vitellaria paradoxa C.F.Gaertn.,3.2451,11.25565
Vitellaria paradoxa C.F.Gaertn.,3.51334,11.25615
Vitellaria paradoxa C.F.Gaertn.,3.5126,11.2559
Vitellaria paradoxa C.F.Gaertn.,3.50889,11.25469
Vitellaria paradoxa C.F.Gaertn.,3.09745,11.53571
Vitellaria paradoxa C.F.Gaertn.,3.10059,11.53674
Vitellaria paradoxa C.F.Gaertn.,3.09993,11.53652
Vitellaria paradoxa C.F.Gaertn.,3.11118,11.52816
Vitellaria paradoxa C.F.Gaertn.,3.10554,11.52631
Vitellaria paradoxa C.F.Gaertn.,3.10717,11.52684
Vitellaria paradoxa C.F.Gaertn.,3.2417,11.53782
Vitellaria paradoxa C.F.Gaertn.,3.23176,11.53457
Vitellaria paradoxa C.F.Gaertn.,3.23366,11.53519
Vitellaria paradoxa C.F.Gaertn.,3.24741,9.66203
Vitellaria paradoxa C.F.Gaertn.,3.24875,9.66247
Vitellaria paradoxa C.F.Gaertn.,3.24897,9.66254
Vitellaria paradoxa C.F.Gaertn.,3.25266,9.66376
Vitellaria paradoxa C.F.Gaertn.,3.2467,9.66179
Vitellaria paradoxa C.F.Gaertn.,3.27023,9.69065
Vitellaria paradoxa C.F.Gaertn.,3.17717,9.76243
Vitellaria paradoxa C.F.Gaertn.,3.21022,9.80649
Vitellaria paradoxa C.F.Gaertn.,3.2146,9.80794
Vitellaria paradoxa C.F.Gaertn.,3.07018,9.85371
Vitellaria paradoxa C.F.Gaertn.,3.16,9.92557
Vitellaria paradoxa C.F.Gaertn.,3.06056,9.93494
Vitellaria paradoxa C.F.Gaertn.,3.05979,9.93469
Vitellaria paradoxa C.F.Gaertn.,3.06127,9.93518
Vitellaria paradoxa C.F.Gaertn.,3.06157,9.93528
Vitellaria paradoxa C.F.Gaertn.,3.53483,9.94353
Vitellaria paradoxa C.F.Gaertn.,3.27207,9.99869
Vitellaria paradoxa C.F.Gaertn.,3.26712,9.99706
Vitellaria paradoxa C.F.Gaertn.,3.26476,9.99628
Vitellaria paradoxa C.F.Gaertn.,3.24494,10.07113
Vitellaria paradoxa C.F.Gaertn.,3.05954,10.08836
Vitellaria paradoxa C.F.Gaertn.,3.05582,10.08713
Vitellaria paradoxa C.F.Gaertn.,3.4821,10.11603
Vitellaria paradoxa C.F.Gaertn.,3.4784,10.11481
Vitellaria paradoxa C.F.Gaertn.,3.47881,10.11495
Vitellaria paradoxa C.F.Gaertn.,3.34319,10.21499
Vitellaria paradoxa C.F.Gaertn.,3.34365,10.21515
Vitellaria paradoxa C.F.Gaertn.,3.17579,10.25029
Vitellaria paradoxa C.F.Gaertn.,3.11644,10.32417
Vitellaria paradoxa C.F.Gaertn.,3.56857,10.32219
Vitellaria paradoxa C.F.Gaertn.,3.5726,10.32352
Vitellaria paradoxa C.F.Gaertn.,3.56763,10.32189
Vitellaria paradoxa C.F.Gaertn.,3.57106,10.32301
Vitellaria paradoxa C.F.Gaertn.,3.10644,10.34198
Vitellaria paradoxa C.F.Gaertn.,3.10458,10.34136
Vitellaria paradoxa C.F.Gaertn.,3.10238,10.34064
Vitellaria paradoxa C.F.Gaertn.,3.01504,10.35102
Vitellaria paradoxa C.F.Gaertn.,3.52697,10.39592
Vitellaria paradoxa C.F.Gaertn.,3.47566,10.40318
Vitellaria paradoxa C.F.Gaertn.,3.14502,10.43307
Vitellaria paradoxa C.F.Gaertn.,3.55839,10.45745
Vitellaria paradoxa C.F.Gaertn.,3.56042,10.45811
Vitellaria paradoxa C.F.Gaertn.,3.58478,10.46007
Vitellaria paradoxa C.F.Gaertn.,3.58102,10.45884
Vitellaria paradoxa C.F.Gaertn.,3.03942,10.49472
Vitellaria paradoxa C.F.Gaertn.,3.08198,10.4967
Vitellaria paradoxa C.F.Gaertn.,3.07776,10.4953
Vitellaria paradoxa C.F.Gaertn.,3.64193,10.49387
Vitellaria paradoxa C.F.Gaertn.,3.64645,10.49535
Vitellaria paradoxa C.F.Gaertn.,3.63949,10.49307
Vitellaria paradoxa C.F.Gaertn.,3.6475,10.49569
Vitellaria paradoxa C.F.Gaertn.,3.36694,10.50307
Vitellaria paradoxa C.F.Gaertn.,3.36771,10.50332
Vitellaria paradoxa C.F.Gaertn.,3.52079,10.52345
Vitellaria paradoxa C.F.Gaertn.,3.31116,10.53898
Vitellaria paradoxa C.F.Gaertn.,3.34626,10.54148
Vitellaria paradoxa C.F.Gaertn.,3.24153,10.54923
Vitellaria paradoxa C.F.Gaertn.,3.21129,10.55737
Vitellaria paradoxa C.F.Gaertn.,3.21464,10.55847
Vitellaria paradoxa C.F.Gaertn.,3.15739,10.56675
Vitellaria paradoxa C.F.Gaertn.,3.16309,10.56863
Vitellaria paradoxa C.F.Gaertn.,3.16216,10.56832
Vitellaria paradoxa C.F.Gaertn.,3.15996,10.5676
Vitellaria paradoxa C.F.Gaertn.,3.15472,10.56588
Vitellaria paradoxa C.F.Gaertn.,3.15599,10.56629
Vitellaria paradoxa C.F.Gaertn.,3.15887,10.56724
Vitellaria paradoxa C.F.Gaertn.,3.15991,10.56758
Vitellaria paradoxa C.F.Gaertn.,3.29301,10.56617
Vitellaria paradoxa C.F.Gaertn.,3.30336,10.56655
Vitellaria paradoxa C.F.Gaertn.,3.30882,10.56835
Vitellaria paradoxa C.F.Gaertn.,3.27812,10.58538
Vitellaria paradoxa C.F.Gaertn.,3.00356,10.63062
Vitellaria paradoxa C.F.Gaertn.,3.00353,10.63061
Vitellaria paradoxa C.F.Gaertn.,3.00317,10.63049
Vitellaria paradoxa C.F.Gaertn.,3.00416,10.63082
Vitellaria paradoxa C.F.Gaertn.,3.36409,10.67692
Vitellaria paradoxa C.F.Gaertn.,3.65076,10.73776
Vitellaria paradoxa C.F.Gaertn.,3.20765,10.82141
Vitellaria paradoxa C.F.Gaertn.,3.51624,10.88351
Vitellaria paradoxa C.F.Gaertn.,3.75531,10.90147
Vitellaria paradoxa C.F.Gaertn.,3.54325,10.91043
Vitellaria paradoxa C.F.Gaertn.,3.54437,10.9108
Vitellaria paradoxa C.F.Gaertn.,3.2962,10.9379
Vitellaria paradoxa C.F.Gaertn.,3.29566,10.97389
Vitellaria paradoxa C.F.Gaertn.,3.61863,10.99234
Vitellaria paradoxa C.F.Gaertn.,3.61602,10.99149
Vitellaria paradoxa C.F.Gaertn.,3.61604,10.99149
Vitellaria paradoxa C.F.Gaertn.,3.36891,11.01902
Vitellaria paradoxa C.F.Gaertn.,3.37114,11.01975
Vitellaria paradoxa C.F.Gaertn.,3.45133,11.01892
Vitellaria paradoxa C.F.Gaertn.,3.45498,11.02011
Vitellaria paradoxa C.F.Gaertn.,3.45133,11.01892
Vitellaria paradoxa C.F.Gaertn.,3.27798,11.02836
Vitellaria paradoxa C.F.Gaertn.,3.27727,11.02812
Vitellaria paradoxa C.F.Gaertn.,3.28106,11.02937
Vitellaria paradoxa C.F.Gaertn.,3.27911,11.02873
Vitellaria paradoxa C.F.Gaertn.,3.2774,11.02817
Vitellaria paradoxa C.F.Gaertn.,3.36351,11.0745
Vitellaria paradoxa C.F.Gaertn.,3.36155,11.07386
Vitellaria paradoxa C.F.Gaertn.,3.71035,11.07353
Vitellaria paradoxa C.F.Gaertn.,3.56355,11.10989
Vitellaria paradoxa C.F.Gaertn.,3.4425,11.23598
Vitellaria paradoxa C.F.Gaertn.,3.46089,11.36251
Vitellaria paradoxa C.F.Gaertn.,3.46468,11.36376
Vitellaria paradoxa C.F.Gaertn.,3.46322,11.36328
Vitellaria paradoxa C.F.Gaertn.,3.4621,11.36291
Vitellaria paradoxa C.F.Gaertn.,3.00263,11.37192
Vitellaria paradoxa C.F.Gaertn.,3.06035,11.39089
Vitellaria paradoxa C.F.Gaertn.,3.05774,11.39004
Vitellaria paradoxa C.F.Gaertn.,3.35102,11.4531
Vitellaria paradoxa C.F.Gaertn.,3.09853,10.04395
Vitellaria paradoxa C.F.Gaertn.,3.09404,10.03342
Vitellaria paradoxa C.F.Gaertn.,3.09784,10.03468
Vitellaria paradoxa C.F.Gaertn.,3.09546,10.03389
Vitellaria paradoxa C.F.Gaertn.,3.2332,10.04315
Vitellaria paradoxa C.F.Gaertn.,3.51099,10.04416
Vitellaria paradoxa C.F.Gaertn.,3.37573,10.58732
Vitellaria paradoxa C.F.Gaertn.,3.65319,10.57588
Vitellaria paradoxa C.F.Gaertn.,3.65332,10.57593
Vitellaria paradoxa C.F.Gaertn.,3.65189,10.5845
Vitellaria paradoxa C.F.Gaertn.,3.65315,10.58491
Vitellaria paradoxa C.F.Gaertn.,3.65466,10.5854
Vitellaria paradoxa C.F.Gaertn.,3.09772,11.67144
Vitellaria paradoxa C.F.Gaertn.,3.10003,11.6722
Vitellaria paradoxa C.F.Gaertn.,3.09818,11.67159
Vitellaria paradoxa C.F.Gaertn.,3.23344,10.04323
Vitellaria paradoxa C.F.Gaertn.,3.23728,10.04449
Vitellaria paradoxa C.F.Gaertn.,3.23404,10.03438
Vitellaria paradoxa C.F.Gaertn.,3.50284,10.03245
Vitellaria paradoxa C.F.Gaertn.,3.10832,10.30642
Vitellaria paradoxa C.F.Gaertn.,3.10878,10.30658
Vitellaria paradoxa C.F.Gaertn.,3.10421,10.30507
Vitellaria paradoxa C.F.Gaertn.,3.23285,10.3143
Vitellaria paradoxa C.F.Gaertn.,3.23011,10.3134
Vitellaria paradoxa C.F.Gaertn.,3.38245,10.44187
Vitellaria paradoxa C.F.Gaertn.,3.3712,10.57679
Vitellaria paradoxa C.F.Gaertn.,3.65411,10.58522
Vitellaria paradoxa C.F.Gaertn.,3.7776,10.58347
Vitellaria paradoxa C.F.Gaertn.,3.78551,10.58605
Vitellaria paradoxa C.F.Gaertn.,3.7809,10.58455
Vitellaria paradoxa C.F.Gaertn.,3.78128,10.58467
Vitellaria paradoxa C.F.Gaertn.,3.78296,10.57618
Vitellaria paradoxa C.F.Gaertn.,3.51583,10.99184
Vitellaria paradoxa C.F.Gaertn.,3.09477,11.67047
Vitellaria paradoxa C.F.Gaertn.,3.09405,11.66119
Vitellaria paradoxa C.F.Gaertn.,3.09942,11.66295
Vitellaria paradoxa C.F.Gaertn.,3.10162,11.66295
Vitellaria paradoxa C.F.Gaertn.,3.0439,10.1254
Vitellaria paradoxa C.F.Gaertn.,3.04086,10.12439
Vitellaria paradoxa C.F.Gaertn.,3.04316,10.12515
Vitellaria paradoxa C.F.Gaertn.,3.04006,10.12413
Vitellaria paradoxa C.F.Gaertn.,3.04014,10.12416
Vitellaria paradoxa C.F.Gaertn.,3.04581,10.12603
Vitellaria paradoxa C.F.Gaertn.,3.73635,10.63021
Vitellaria paradoxa C.F.Gaertn.,3.73475,10.62969
Vitellaria paradoxa C.F.Gaertn.,3.10619,10.64032
Vitellaria paradoxa C.F.Gaertn.,3.10457,10.63979
Vitellaria paradoxa C.F.Gaertn.,3.79254,10.63955
Vitellaria paradoxa C.F.Gaertn.,3.14583,10.70462
Vitellaria paradoxa C.F.Gaertn.,3.34707,10.70448
Vitellaria paradoxa C.F.Gaertn.,3.34219,10.70287
Vitellaria paradoxa C.F.Gaertn.,3.38555,10.70204
Vitellaria paradoxa C.F.Gaertn.,3.39507,10.70517
Vitellaria paradoxa C.F.Gaertn.,3.53772,11.20989
Vitellaria paradoxa C.F.Gaertn.,3.53576,11.20925
Vitellaria paradoxa C.F.Gaertn.,3.53406,11.2087
Vitellaria paradoxa C.F.Gaertn.,3.53626,11.20942
Vitellaria paradoxa C.F.Gaertn.,3.53513,11.20905
Vitellaria paradoxa C.F.Gaertn.,3.53664,11.20954
Vitellaria paradoxa C.F.Gaertn.,3.53464,11.20888
Vitellaria paradoxa C.F.Gaertn.,3.53772,11.20989
Vitellaria paradoxa C.F.Gaertn.,3.32512,11.24573
Vitellaria paradoxa C.F.Gaertn.,3.32342,11.24517
Vitellaria paradoxa C.F.Gaertn.,3.60731,11.20855
Vitellaria paradoxa C.F.Gaertn.,3.38204,10.44173
Vitellaria paradoxa C.F.Gaertn.,3.37741,10.44925
Vitellaria paradoxa C.F.Gaertn.,3.53576,11.20925
Vitellaria paradoxa C.F.Gaertn.,3.53403,11.20869
Vitellaria paradoxa C.F.Gaertn.,3.53576,11.20925
Vitellaria paradoxa C.F.Gaertn.,3.60734,11.20856
Vitellaria paradoxa C.F.Gaertn.,3.2399,10.31361
Vitellaria paradoxa C.F.Gaertn.,3.2419,10.31426
Vitellaria paradoxa C.F.Gaertn.,3.37058,10.31441
Vitellaria paradoxa C.F.Gaertn.,3.50462,10.44884
Vitellaria paradoxa C.F.Gaertn.,3.50591,10.44927
Vitellaria paradoxa C.F.Gaertn.,3.50892,10.45026
Vitellaria paradoxa C.F.Gaertn.,3.53382,10.14206
Vitellaria paradoxa C.F.Gaertn.,3.53121,10.1412
Vitellaria paradoxa C.F.Gaertn.,3.62207,10.65004
Vitellaria paradoxa C.F.Gaertn.,3.61567,10.64795
Vitellaria paradoxa C.F.Gaertn.,3.61792,10.64868
Vitellaria paradoxa C.F.Gaertn.,3.61724,10.64846
Vitellaria paradoxa C.F.Gaertn.,3.134848,11.711268
Vitellaria paradoxa C.F.Gaertn.,3.338259,11.395144
Vitellaria paradoxa C.F.Gaertn.,3.272927,11.546757
Vitellaria paradoxa C.F.Gaertn.,3.112889,11.071801
Vitellaria paradoxa C.F.Gaertn.,3.116525,11.649726
Vitellaria paradoxa C.F.Gaertn.,3.242554,11.133904
Vitellaria paradoxa C.F.Gaertn.,3.317312,11.44
Vitellaria paradoxa C.F.Gaertn.,3.357836,11.058199
Vitellaria paradoxa C.F.Gaertn.,3.10257,10.64
Vitellaria paradoxa C.F.Gaertn.,3.02535,10.667845
Vitellaria paradoxa C.F.Gaertn.,3.174867,10.497711
Vitellaria paradoxa C.F.Gaertn.,3.471179,10.607915
Vitellaria paradoxa C.F.Gaertn.,3.6599,10.944
Vitellaria paradoxa C.F.Gaertn.,4.716667,8.383333
Vitellaria paradoxa C.F.Gaertn.,6.686867,7.79496
Vitellaria paradoxa C.F.Gaertn.,3.00531,11.59442
Vitellaria paradoxa C.F.Gaertn.,3.1101,11.58056
Vitellaria paradoxa C.F.Gaertn.,3.11217,11.57648
Vitellaria paradoxa C.F.Gaertn.,3.11695,11.5703
Vitellaria paradoxa C.F.Gaertn.,3.00281,11.56985
Butyrospermum paradoxum (C.F.Gaertn.) Hepper,3.577401,6.526903
Vitellaria paradoxa C.F.Gaertn.,3.361124,6.525258
Vitellaria paradoxa C.F.Gaertn.,3.033333,11.983333
Vitellaria paradoxa C.F.Gaertn.,3.016667,11.916667
Vitellaria paradoxa C.F.Gaertn.,3.016667,11.916667
Vitellaria paradoxa C.F.Gaertn.,3.016667,11.933333
Vitellaria paradoxa C.F.Gaertn.,3.083333,12.016667
Vitellaria paradoxa C.F.Gaertn.,3.083333,12.016667
Vitellaria paradoxa C.F.Gaertn.,3.1837,12.0676
Vitellaria paradoxa C.F.Gaertn.,3.3952,11.8707
Vitellaria paradoxa C.F.Gaertn.,3.07422,11.98848
Vitellaria paradoxa C.F.Gaertn.,3.07746,11.9826
Vitellaria paradoxa C.F.Gaertn.,3.07791,11.98572
Vitellaria paradoxa C.F.Gaertn.,3.07895,11.98802
